index,title,document_id,modified_time,web_view_link,filename,status,error
206,【畢業搭配】10把隨身必備的實用武器《薩爾達傳說 : 王國之淚》,14hF2pBDqxeFC-_iJCRHDi3eg6IxincV68tVdHoGDv4k,2023-07-18T10:25:30.950Z,https://docs.google.com/document/d/14hF2pBDqxeFC-_iJCRHDi3eg6IxincV68tVdHoGDv4k/edit?usp=drivesdk,0206 - 【畢業搭配】10把隨身必備的實用武器《薩爾達傳說 _ 王國之淚》.docx,ok,
207,【魔人料理】5分鐘全面了解闇之塊《薩爾達傳說 : 王國之淚》前言,1o_JmUDsyePwFE0UDS1pPgoN9hNbk4SUaYkqYIAgLH2s,2023-07-13T07:37:08.316Z,https://docs.google.com/document/d/1o_JmUDsyePwFE0UDS1pPgoN9hNbk4SUaYkqYIAgLH2s/edit?usp=drivesdk,0207 - 【魔人料理】5分鐘全面了解闇之塊《薩爾達傳說 _ 王國之淚》前言.docx,ok,
208,【刷新認知】10個超乎想像的倒轉乾坤用法《薩爾達傳說 : 王國之淚》,15mcC5qaB1kv9Xyp6-DtBh5Iv8Epe2Lt7OYiCfvllDTQ,2023-07-10T13:01:05.923Z,https://docs.google.com/document/d/15mcC5qaB1kv9Xyp6-DtBh5Iv8Epe2Lt7OYiCfvllDTQ/edit?usp=drivesdk,0208 - 【刷新認知】10個超乎想像的倒轉乾坤用法《薩爾達傳說 _ 王國之淚》.docx,ok,
209,【實用】10個你還不知道的王國之淚小知識《薩爾達傳說 : 王國之淚》,1AQUW7iqUfeRJo_2HzqxOmV_Fn0N4b2xD4SiqUHixo1o,2023-07-09T07:28:57.300Z,https://docs.google.com/document/d/1AQUW7iqUfeRJo_2HzqxOmV_Fn0N4b2xD4SiqUHixo1o/edit?usp=drivesdk,0209 - 【實用】10個你還不知道的王國之淚小知識《薩爾達傳說 _ 王國之淚》.docx,ok,
210,【素材刷新機制】血月重生?時間重生?全素材刷新機制解析《薩爾達傳說 : 王國之淚》,1r2Y7jMZHIJA4mQqzVnn2NW1q8-UhFWE4CccKZu1ps-0,2023-07-03T12:16:44.308Z,https://docs.google.com/document/d/1r2Y7jMZHIJA4mQqzVnn2NW1q8-UhFWE4CccKZu1ps-0/edit?usp=drivesdk,0210 - 【素材刷新機制】血月重生_時間重生_全素材刷新機制解析《薩爾達傳說 _ 王國之淚》.docx,ok,
211,【機制詳解】星星碎片的出現機制與大量取得方法《薩爾達傳說 : 王國之淚》前言,1oZAUseMW3RMVwv3POp8DFl43UVGcKm3RLUVZaqFE03M,2023-06-28T08:39:33.728Z,https://docs.google.com/document/d/1oZAUseMW3RMVwv3POp8DFl43UVGcKm3RLUVZaqFE03M/edit?usp=drivesdk,0211 - 【機制詳解】星星碎片的出現機制與大量取得方法《薩爾達傳說 _ 王國之淚》前言.docx,ok,
212,【我驚呆了】又10 個王國之淚中的精彩細節與彩蛋,12U_ZlCKSLPlgCc7Bv-ePR2zxvhiu9TUzHzasLBmHwqg,2023-06-25T04:30:58.466Z,https://docs.google.com/document/d/12U_ZlCKSLPlgCc7Bv-ePR2zxvhiu9TUzHzasLBmHwqg/edit?usp=drivesdk,0212 - 【我驚呆了】又10 個王國之淚中的精彩細節與彩蛋.docx,ok,
213,【驚人細節】岩石巨人的5個打法技巧💀 | 薩爾達傳說 : 王國之淚,1fMp7VvZ0mLchrvHLk6bRjB20lSkSrRNAizc_lA6OnVs,2023-06-24T13:05:19.274Z,https://docs.google.com/document/d/1fMp7VvZ0mLchrvHLk6bRjB20lSkSrRNAizc_lA6OnVs/edit?usp=drivesdk,0213 - 【驚人細節】岩石巨人的5個打法技巧💀 _ 薩爾達傳說 _ 王國之淚.docx,ok,
214,【TOP5】十分鐘內最有效率的五種賺錢方法,1ZwczDGAPAEO3rhjDmlmfppbCA2uU5COfdKbUfIGQPQY,2023-06-21T13:42:59.729Z,https://docs.google.com/document/d/1ZwczDGAPAEO3rhjDmlmfppbCA2uU5COfdKbUfIGQPQY/edit?usp=drivesdk,0214 - 【TOP5】十分鐘內最有效率的五種賺錢方法.docx,ok,
215,【超實用】隨身必備的5個神級料理,10I8srU2DKNZyl2vdKBTcfp7jXDBtXXCbVGUs_VD4pl8,2023-06-17T03:50:24.358Z,https://docs.google.com/document/d/10I8srU2DKNZyl2vdKBTcfp7jXDBtXXCbVGUs_VD4pl8/edit?usp=drivesdk,0215 - 【超實用】隨身必備的5個神級料理.docx,ok,
216,【TOP5】全152座神廟中最難的5座神廟,100aV8sZTdRlaaerWcbzTpitt6Lr-UIT-kZa4Y87cx-Y,2023-06-16T01:43:20.491Z,https://docs.google.com/document/d/100aV8sZTdRlaaerWcbzTpitt6Lr-UIT-kZa4Y87cx-Y/edit?usp=drivesdk,0216 - 【TOP5】全152座神廟中最難的5座神廟.docx,ok,
217,【簡單有趣】西諾克斯的五個戰鬥技巧,1wO-aHl_lUvORyrFyr5xV4v9ObtjV6XtUjYyFHM7yxvk,2023-06-15T02:13:41.700Z,https://docs.google.com/document/d/1wO-aHl_lUvORyrFyr5xV4v9ObtjV6XtUjYyFHM7yxvk/edit?usp=drivesdk,0217 - 【簡單有趣】西諾克斯的五個戰鬥技巧.docx,ok,
218,強制血月刷新,1P7V3CtdIi-VqMVLXgYhgFXIYThXeR1DGOKfdpkDEtmU,2023-06-12T13:08:29.858Z,https://docs.google.com/document/d/1P7V3CtdIi-VqMVLXgYhgFXIYThXeR1DGOKfdpkDEtmU/edit?usp=drivesdk,0218 - 強制血月刷新.docx,ok,
219,【高效率】左納尼烏姆💎礦石刷法&固定點位,1fHxDtM9K7HFFOCL4gfcnlR5DmHZfqYJaI8t-0xGrhXY,2023-06-07T04:14:09.811Z,https://docs.google.com/document/d/1fHxDtM9K7HFFOCL4gfcnlR5DmHZfqYJaI8t-0xGrhXY/edit?usp=drivesdk,0219 - 【高效率】左納尼烏姆💎礦石刷法&固定點位.docx,ok,
220,【深度解析】10 個王國之淚中的細節與彩蛋,1_XMJirtaWWsFgkZl0VxBTlk4mz1XRr0J5kaJ4xANt7E,2023-06-02T00:07:54.627Z,https://docs.google.com/document/d/1_XMJirtaWWsFgkZl0VxBTlk4mz1XRr0J5kaJ4xANt7E/edit?usp=drivesdk,0220 - 【深度解析】10 個王國之淚中的細節與彩蛋.docx,ok,
221,【最強武器】全系列武器固定刷點前言,1MSD6YrU5l5HlrEyOX02zePXbX0Isbkuexz5RY5UIcjs,2023-05-29T12:40:14.260Z,https://docs.google.com/document/d/1MSD6YrU5l5HlrEyOX02zePXbX0Isbkuexz5RY5UIcjs/edit?usp=drivesdk,0221 - 【最強武器】全系列武器固定刷點前言.docx,ok,
222,【輕鬆簡單】零技術擊殺三頭龍的三種方法,1X8EM231-ji2nze2cEfvn4WLtQYfSHy78oA12QBbB-MQ,2023-05-28T02:30:32.850Z,https://docs.google.com/document/d/1X8EM231-ji2nze2cEfvn4WLtQYfSHy78oA12QBbB-MQ/edit?usp=drivesdk,0222 - 【輕鬆簡單】零技術擊殺三頭龍的三種方法.docx,ok,
223,【超詳細】雷之神殿完全攻略 | 五道鎖位置,1pCj8qhDh0OAB7n_3t1eKs8Q4xCCRKFYDn5lCvAOOmng,2023-05-27T15:51:24.544Z,https://docs.google.com/document/d/1pCj8qhDh0OAB7n_3t1eKs8Q4xCCRKFYDn5lCvAOOmng/edit?usp=drivesdk,0223 - 【超詳細】雷之神殿完全攻略 _ 五道鎖位置.docx,ok,
224,【開荒必備】最實用的天空和地面載具,1XV3OXZc42fev2DTwP0wQXYZfJMH886UakLaGpg69Pqc,2023-05-26T03:11:23.741Z,https://docs.google.com/document/d/1XV3OXZc42fev2DTwP0wQXYZfJMH886UakLaGpg69Pqc/edit?usp=drivesdk,0224 - 【開荒必備】最實用的天空和地面載具.docx,ok,
225,【超詳細】水之神殿完全攻略 | 四道鎖位置,1FkrXRcIZmL-67baueRclYvYpiwuE8yF48ykSyTqELps,2023-05-24T21:53:02.476Z,https://docs.google.com/document/d/1FkrXRcIZmL-67baueRclYvYpiwuE8yF48ykSyTqELps/edit?usp=drivesdk,0225 - 【超詳細】水之神殿完全攻略 _ 四道鎖位置.docx,ok,
226,【超實用】TOP5 最好用的盾牌餘料建造 | 薩爾達傳說 : 王國,1eHkk5DHt7xAavFJMzoCy-Z8AoQqsvfXtsmp4jeobNps,2023-05-21T08:14:26.380Z,https://docs.google.com/document/d/1eHkk5DHt7xAavFJMzoCy-Z8AoQqsvfXtsmp4jeobNps/edit?usp=drivesdk,0226 - 【超實用】TOP5 最好用的盾牌餘料建造 _ 薩爾達傳說 _ 王國.docx,ok,
227,弓箭餘料建造,1G5Erxuiksq1MPogpL1ApyPM6UzK-UuLemY9VMwZYjr8,2023-05-20T06:15:15.307Z,https://docs.google.com/document/d/1G5Erxuiksq1MPogpL1ApyPM6UzK-UuLemY9VMwZYjr8/edit?usp=drivesdk,0227 - 弓箭餘料建造.docx,ok,
228,【一刀874】全遊戲最高傷害，三秒擊殺白銀人馬  | 薩爾達傳說 : 王國之淚,1QrzgjqAmYX2K3_vShaV5e41kXBT4EYx0GVHn9q5wTVc,2023-05-19T06:52:51.772Z,https://docs.google.com/document/d/1QrzgjqAmYX2K3_vShaV5e41kXBT4EYx0GVHn9q5wTVc/edit?usp=drivesdk,0228 - 【一刀874】全遊戲最高傷害，三秒擊殺白銀人馬 _ 薩爾達傳說 _ 王國之淚.docx,ok,
229,進入地底前必需知道的10個小知識,1_ZtslOGyXwhuW0sHpPwTehGRuWpDWyoPYAKgao9fWJ4,2023-05-15T13:53:17.179Z,https://docs.google.com/document/d/1_ZtslOGyXwhuW0sHpPwTehGRuWpDWyoPYAKgao9fWJ4/edit?usp=drivesdk,0229 - 進入地底前必需知道的10個小知識.docx,ok,
230,【超詳細】全地圖解鎖! 15座鳥望台開塔完全攻略,1Lvag30A-1-lczOC0kKcVBDR-6Sjra-6UuL3WjQT4k1c,2023-05-14T17:11:10.395Z,https://docs.google.com/document/d/1Lvag30A-1-lczOC0kKcVBDR-6Sjra-6UuL3WjQT4k1c/edit?usp=drivesdk,0230 - 【超詳細】全地圖解鎖! 15座鳥望台開塔完全攻略.docx,ok,
231,【超詳細】火之神殿完全攻略 | 五鑰匙位置 | 寶箱位置,1RX37oV-EzELdC_fFj_EZe4uRpX896O77OnTCVkXmMqw,2023-05-13T10:34:06.805Z,https://docs.google.com/document/d/1RX37oV-EzELdC_fFj_EZe4uRpX896O77OnTCVkXmMqw/edit?usp=drivesdk,0231 - 【超詳細】火之神殿完全攻略 _ 五鑰匙位置 _ 寶箱位置.docx,ok,
232,【最強武器】必拿! 大師之劍獲取方式 | 幻影加儂打法 ,1hdkMeEiiOM6LnqxNQBHjxsXOuo-B6jwBujfUfylObyw,2023-05-12T22:33:46.062Z,https://docs.google.com/document/d/1hdkMeEiiOM6LnqxNQBHjxsXOuo-B6jwBujfUfylObyw/edit?usp=drivesdk,0232 - 【最強武器】必拿! 大師之劍獲取方式 _ 幻影加儂打法.docx,ok,
233,【最強防具】鬼神套裝取得位置 | 四道鎖位置,1TWQmQkbcGbKsm63uB1VWST3QsbFkC0cQ02cAw2YBI2A,2023-05-12T15:48:12.557Z,https://docs.google.com/document/d/1TWQmQkbcGbKsm63uB1VWST3QsbFkC0cQ02cAw2YBI2A/edit?usp=drivesdk,0233 - 【最強防具】鬼神套裝取得位置 _ 四道鎖位置.docx,ok,
234,【超詳細】風之神殿完全攻略 | 五鑰匙位置 | 寶箱位置,1IGCUFnX6PMntzCCiVTbP3aWbQyrNRmKrmqtXpy27LlA,2023-05-10T09:48:52.540Z,https://docs.google.com/document/d/1IGCUFnX6PMntzCCiVTbP3aWbQyrNRmKrmqtXpy27LlA/edit?usp=drivesdk,0234 - 【超詳細】風之神殿完全攻略 _ 五鑰匙位置 _ 寶箱位置.docx,ok,
235,【必需知道】你應該回去初始空島的五大原因 | 防寒服 | 克洛格 | 寶箱,1KYj-lNIARggmSdWJrZUoHsdyQ60apkR9NdBDP7mLTDQ,2023-05-09T04:26:28.695Z,https://docs.google.com/document/d/1KYj-lNIARggmSdWJrZUoHsdyQ60apkR9NdBDP7mLTDQ/edit?usp=drivesdk,0235 - 【必需知道】你應該回去初始空島的五大原因 _ 防寒服 _ 克洛格 _ 寶箱.docx,ok,
236,【新手必看】新手開荒的十個小技巧,1WFgrgczycdymnH_lOljCqi4d8qzqxejXOJrOPAPoVDc,2023-05-09T03:33:29.829Z,https://docs.google.com/document/d/1WFgrgczycdymnH_lOljCqi4d8qzqxejXOJrOPAPoVDc/edit?usp=drivesdk,0236 - 【新手必看】新手開荒的十個小技巧.docx,ok,
237,【新手必看】新手必須會的十個操作技巧,1QtXEAVFm9bpM6sQOPn3mNgLPQBc5eUee8tsDQ76jcC4,2023-05-07T05:42:53.681Z,https://docs.google.com/document/d/1QtXEAVFm9bpM6sQOPn3mNgLPQBc5eUee8tsDQ76jcC4/edit?usp=drivesdk,0237 - 【新手必看】新手必須會的十個操作技巧.docx,ok,
238,四大神廟攻略,1dtL1UT8SUc5aqGsds8qiLHLTHdvsTMnfSttSw5fg4GI,2023-05-06T16:20:15.746Z,https://docs.google.com/document/d/1dtL1UT8SUc5aqGsds8qiLHLTHdvsTMnfSttSw5fg4GI/edit?usp=drivesdk,0238 - 四大神廟攻略.docx,ok,
239,【前期必備】十個前期好用的餘料建造武器,1sk3nFxiKk8kxvYguh3wZIIxVX5SoVNyBp5kGoBaVKA8,2023-05-03T08:57:30.442Z,https://docs.google.com/document/d/1sk3nFxiKk8kxvYguh3wZIIxVX5SoVNyBp5kGoBaVKA8/edit?usp=drivesdk,0239 - 【前期必備】十個前期好用的餘料建造武器.docx,ok,
